date,close
2004-09-07,5.4643
2004-09-08,5.4607
2004-09-09,5.4523
2004-09-10,5.4583
2004-09-13,5.5604
2004-09-14,5.5604
2004-09-15,5.4955
2004-09-16,5.4955
2004-09-17,5.4523
2004-09-20,5.4763
2004-09-21,5.5496
2004-09-22,5.564
2004-09-23,5.5484
2004-09-24,5.4523
2004-09-27,5.4523
2004-09-29,5.4511
2004-09-30,5.4763
2004-10-01,5.5604
2004-10-04,5.6757
2004-10-05,5.7033
2004-10-06,5.6805
2004-10-07,5.7045
2004-10-08,5.7045
2004-10-11,5.6624
2004-10-12,5.558
2004-10-13,5.5423
2004-10-14,5.4235
2004-10-15,5.4138
2004-10-18,5.409
2004-10-19,5.4487
2004-10-20,5.4162
2004-10-21,5.4247
2004-10-22,5.4283
2004-10-26,5.3106
2004-10-27,5.3022
2004-10-28,5.3862
2004-10-29,5.3706
2004-11-01,5.319
2004-11-02,5.4283
2004-11-03,5.5267
2004-11-04,5.5484
2004-11-05,5.636
2004-11-08,5.6216
2004-11-09,5.6216
2004-11-10,5.6264
2004-11-11,5.5243
2004-11-12,5.5856
2004-11-15,5.5964
2004-11-16,5.618
2004-11-17,5.7165
2004-11-18,5.7165
2004-11-19,5.6925
2004-11-22,5.4943
2004-11-23,5.5003
2004-11-24,5.5664
2004-11-25,5.5279
2004-11-26,5.4595
2004-11-29,5.4703
2004-11-30,5.4643
2004-12-01,5.4799
2004-12-02,5.5315
2004-12-03,5.5724
2004-12-06,5.5964
2004-12-07,5.6012
2004-12-08,5.5844
2004-12-09,5.5844
2004-12-10,5.576
2004-12-13,5.5243
2004-12-14,5.552
2004-12-15,5.6624
2004-12-16,5.6805
2004-12-17,5.666
2004-12-20,5.5868
2004-12-21,5.6432
2004-12-22,5.6684
2004-12-23,5.6396
2004-12-24,5.6745
2004-12-27,5.6468
2004-12-28,5.6684
2004-12-29,5.7621
2004-12-30,5.7729
2004-12-31,5.8246
2005-01-03,5.8005
2005-01-04,5.7033
2005-01-05,5.6288
2005-01-06,5.6288
2005-01-07,5.5844
2005-01-10,5.606
2005-01-11,5.6324
2005-01-12,5.5183
2005-01-13,5.5111
2005-01-14,5.5351
2005-01-17,5.6036
2005-01-18,5.5928
2005-01-19,5.576
2005-01-20,5.5592
2005-01-21,5.5135
2005-01-24,5.4511
2005-01-25,5.4487
2005-01-26,5.5039
2005-01-27,5.5039
2005-01-28,5.5604
2005-01-31,5.6552
2005-02-01,5.654
2005-02-02,5.7105
2005-02-03,5.7249
2005-02-14,5.8222
2005-02-15,5.8234
2005-02-16,5.8126
2005-02-17,5.7369
2005-02-18,5.7585
2005-02-21,5.7849
2005-02-22,5.7525
2005-02-23,5.7525
2005-02-24,5.7561
2005-02-25,5.8402
2005-03-01,5.8642
2005-03-02,5.8486
2005-03-03,5.8246
2005-03-04,5.7885
2005-03-07,5.8186
2005-03-08,5.7525
2005-03-09,5.7897
2005-03-10,5.7705
2005-03-11,5.7861
2005-03-14,5.7333
2005-03-15,5.6564
2005-03-16,5.6793
2005-03-17,5.6276
2005-03-18,5.6276
2005-03-21,5.6288
2005-03-22,5.6108
2005-03-23,5.5844
2005-03-24,5.5724
2005-03-25,5.6264
2005-03-28,5.6096
2005-03-29,5.5508
2005-03-30,5.552
2005-03-31,5.6144
2005-04-01,5.6144
2005-04-04,5.6084
2005-04-06,5.6024
2005-04-07,5.5844
2005-04-08,5.6024
2005-04-11,5.5844
2005-04-12,5.606
2005-04-13,5.612
2005-04-14,5.5844
2005-04-15,5.5135
2005-04-18,5.3562
2005-04-19,5.3922
2005-04-20,5.3322
2005-04-21,5.3778
2005-04-22,5.3862
2005-04-25,5.4174
2005-04-26,5.4463
2005-04-27,5.4487
2005-04-28,5.4643
2005-04-29,5.4979
2005-05-03,5.5171
2005-05-04,5.5003
2005-05-05,5.6312
2005-05-06,5.6336
2005-05-09,5.6444
2005-05-10,5.6444
2005-05-11,5.6204
2005-05-12,5.6264
2005-05-13,5.6684
2005-05-16,5.6432
2005-05-17,5.5808
2005-05-18,5.6072
2005-05-19,5.6747
2005-05-20,5.6597
2005-05-23,5.5859
2005-05-24,5.6085
2005-05-25,5.5947
2005-05-26,5.6335
2005-05-27,5.6822
2005-05-30,5.6797
2005-05-31,5.691
2005-06-01,5.646
2005-06-02,5.691
2005-06-03,5.7423
2005-06-06,5.7448
2005-06-07,5.7398
2005-06-08,5.761
2005-06-09,5.761
2005-06-10,5.8023
2005-06-13,5.8773
2005-06-14,5.8773
2005-06-15,5.8861
2005-06-16,5.9286
2005-06-17,5.9899
2005-06-20,5.9861
2005-06-21,5.9398
2005-06-22,6.0374
2005-06-23,6.0349
2005-06-24,5.9924
2005-06-27,5.9548
2005-06-28,5.9899
2005-06-29,5.9398
2005-06-30,5.9386
2005-07-01,5.9498
2005-07-04,5.9173
2005-07-05,5.8811
2005-07-06,5.8936
2005-07-07,5.8598
2005-07-08,5.8786
2005-07-11,5.9961
2005-07-12,6.0524
2005-07-13,6.0736
2005-07-14,6.1136
2005-07-15,6.1262
2005-07-19,6.1212
2005-07-20,6.1274
2005-07-21,6.1162
2005-07-22,6.0899
2005-07-25,6.1274
2005-07-26,6.1111
2005-07-27,6.0461
2005-07-28,6.0761
2005-07-29,6.0236
2005-08-01,6.0436
2005-08-02,6.1199
2005-08-03,6.2212
2005-08-04,6.2224
2005-08-08,6.1499
2005-08-09,6.1312
2005-08-10,6.1399
2005-08-11,6.1337
2005-08-12,6.1274
2005-08-15,5.9924
2005-08-16,6.0236
2005-08-17,6.0311
2005-08-18,6.0174
2005-08-19,5.9486
2005-08-22,5.9974
2005-08-23,6.0011
2005-08-24,5.9636
2005-08-25,5.9461
2005-08-26,5.9673
2005-08-29,5.8585
2005-08-30,5.8573
2005-08-31,5.8398
2005-09-02,5.9186
2005-09-05,5.9111
2005-09-06,5.9461
2005-09-07,5.9536
2005-09-08,5.9586
2005-09-09,5.9286
2005-09-12,5.9786
2005-09-13,5.9974
2005-09-14,5.9711
2005-09-15,5.9436
2005-09-16,5.8823
2005-09-19,5.9011
2005-09-20,5.9686
2005-09-21,5.9223
2005-09-22,5.8048
2005-09-23,5.7648
2005-09-26,5.7673
2005-09-27,5.7935
2005-09-28,5.7885
2005-09-29,5.846
2005-09-30,5.9336
2005-10-03,5.9636
2005-10-04,5.9848
2005-10-05,5.9661
2005-10-06,5.9361
2005-10-07,5.9273
2005-10-11,5.9273
2005-10-12,5.8335
2005-10-13,5.8023
2005-10-14,5.8023
2005-10-17,5.6797
2005-10-18,5.6897
2005-10-19,5.5322
2005-10-20,5.6009
2005-10-21,5.5772
2005-10-24,5.5734
2005-10-25,5.6072
2005-10-26,5.5909
2005-10-27,5.5772
2005-10-28,5.5647
2005-10-31,5.6822
2005-11-01,5.6922
2005-11-02,5.7648
2005-11-03,5.7798
2005-11-04,5.796
2005-11-07,5.7923
2005-11-08,5.7935
2005-11-09,5.8936
2005-11-10,5.9148
2005-11-11,5.9986
2005-11-14,6.0074
2005-11-15,5.9548
2005-11-16,5.9661
2005-11-17,5.9386
2005-11-18,6.0211
2005-11-21,6.0261
2005-11-22,5.9836
2005-11-23,6.0374
2005-11-24,6.0361
2005-11-25,6.0361
2005-11-28,6.1337
2005-11-29,6.0674
2005-11-30,6.1011
2005-12-01,6.0899
2005-12-02,6.1337
2005-12-05,6.2962
2005-12-06,6.29
2005-12-07,6.2399
2005-12-08,6.1399
2005-12-09,6.1399
2005-12-12,6.1399
2005-12-13,6.1424
2005-12-14,6.1036
2005-12-15,6.1149
2005-12-16,6.2249
2005-12-19,6.2962
2005-12-20,6.29
2005-12-21,6.3337
2005-12-22,6.2837
2005-12-23,6.3775
2005-12-26,6.4088
2005-12-27,6.4275
2005-12-28,6.3775
2005-12-29,6.4213
2005-12-30,6.4088
2006-01-02,6.3212
2006-01-03,6.4338
2006-01-04,6.465
2006-01-05,6.5588
2006-01-06,6.5401
2006-01-09,6.6026
2006-01-10,6.5401
2006-01-11,6.5713
2006-01-12,6.5901
2006-01-13,6.5588
2006-01-16,6.6088
2006-01-17,6.6088
2006-01-18,6.3587
2006-01-19,6.4275
2006-01-20,6.415
2006-01-23,6.3212
2006-01-24,6.3775
2006-01-25,6.4213
2006-02-03,6.4525
2006-02-06,6.5463
2006-02-07,6.6276
2006-02-08,6.5401
2006-02-09,6.5276
2006-02-10,6.5151
2006-02-13,6.5026
2006-02-14,6.5338
2006-02-15,6.5088
2006-02-16,6.6339
2006-02-17,6.6213
2006-02-20,6.6151
2006-02-21,6.6026
2006-02-22,6.5151
2006-02-23,6.465
2006-02-24,6.5088
2006-02-27,6.5526
2006-03-01,6.6088
2006-03-02,6.6088
2006-03-03,6.5088
2006-03-06,6.5588
2006-03-07,6.4775
2006-03-08,6.4275
2006-03-09,6.4588
2006-03-10,6.4525
2006-03-13,6.4775
2006-03-14,6.415
2006-03-15,6.5213
2006-03-16,6.49
2006-03-17,6.5026
2006-03-20,6.4963
2006-03-21,6.4463
2006-03-22,6.3462
2006-03-23,6.315
2006-03-24,6.365
2006-03-27,6.3838
2006-03-28,6.44
2006-03-29,6.465
2006-03-30,6.5401
2006-03-31,6.6026
2006-04-03,6.6401
2006-04-04,6.6401
2006-04-06,6.7151
2006-04-07,6.7401
2006-04-10,6.7652
2006-04-11,6.6964
2006-04-12,6.7464
2006-04-13,6.8027
2006-04-14,6.884
2006-04-17,6.9027
2006-04-18,6.9152
2006-04-19,6.9652
2006-04-20,7.0153
2006-04-21,7.034
2006-04-24,7.0465
2006-04-25,6.984
2006-04-26,7.109
2006-04-27,7.0778
2006-04-28,7.1028
2006-05-02,7.1028
2006-05-03,7.1528
2006-05-04,7.2528
2006-05-05,7.3029
2006-05-08,7.4029
2006-05-09,7.3154
2006-05-10,7.1778
2006-05-11,7.2216
2006-05-12,7.1903
2006-05-15,7.0027
2006-05-16,6.9027
2006-05-17,6.9527
2006-05-18,6.8339
2006-05-19,6.8464
2006-05-22,6.7401
2006-05-23,6.6276
2006-05-24,6.6714
2006-05-25,6.6714
2006-05-26,6.6651
2006-05-29,6.7026
2006-05-30,6.6776
2006-06-01,6.6776
2006-06-02,6.7902
2006-06-05,6.5588
2006-06-06,6.6151
2006-06-07,6.4838
2006-06-08,6.2512
2006-06-09,6.3525
2006-06-12,6.34
2006-06-13,6.2024
2006-06-14,6.39
2006-06-15,6.3525
2006-06-16,6.49
2006-06-19,6.4838
2006-06-20,6.3087
2006-06-21,6.2775
2006-06-22,6.4588
2006-06-23,6.3963
2006-06-26,6.4775
2006-06-27,6.4838
2006-06-28,6.4463
2006-06-29,6.5276
2006-06-30,6.6401
2006-07-03,6.6339
2006-07-04,6.6714
2006-07-05,6.5901
2006-07-06,6.5776
2006-07-07,6.5401
2006-07-10,6.6401
2006-07-11,6.5901
2006-07-12,6.5651
2006-07-13,6.5151
2006-07-14,6.3525
2006-07-17,6.2062
2006-07-18,6.2487
2006-07-19,6.2512
2006-07-20,6.4213
2006-07-21,6.4025
2006-07-24,6.3275
2006-07-25,6.3587
2006-07-26,6.365
2006-07-27,6.4525
2006-07-28,6.4463
2006-07-31,6.4275
2006-08-01,6.4338
2006-08-02,6.4775
2006-08-03,6.4963
2006-08-04,6.4338
2006-08-07,6.4275
2006-08-08,6.5338
2006-08-09,6.6276
2006-08-10,6.6401
2006-08-11,6.6276
2006-08-14,6.6839
2006-08-15,6.6901
2006-08-16,6.7902
2006-08-17,6.8464
2006-08-18,6.8277
2006-08-21,6.6151
2006-08-22,6.6776
2006-08-23,6.6901
2006-08-24,6.6464
2006-08-25,6.6526
2006-08-28,6.5713
2006-08-29,6.6151
2006-08-30,6.7151
2006-08-31,6.7839
2006-09-01,6.7964
2006-09-04,6.884
2006-09-05,6.9027
2006-09-06,6.8464
2006-09-07,6.8214
2006-09-08,6.8402
2006-09-11,6.8464
2006-09-12,6.7714
2006-09-13,6.8652
2006-09-14,6.8277
2006-09-15,6.909
2006-09-18,7.1153
2006-09-19,7.1215
2006-09-20,7.0778
2006-09-21,7.0965
2006-09-22,7.059
2006-09-25,7.0778
2006-09-26,7.0778
2006-09-27,7.1278
2006-09-28,7.0653
2006-09-29,7.0465
2006-10-02,7.0965
2006-10-03,7.1153
2006-10-04,7.034
2006-10-05,7.1591
2006-10-11,7.1653
2006-10-12,7.1278
2006-10-13,7.2091
2006-10-14,7.1903
2006-10-16,7.2779
2006-10-17,7.2341
2006-10-18,7.1278
2006-10-19,7.0903
2006-10-20,7.1278
2006-10-23,7.1278
2006-10-24,7.1903
2006-10-25,7.1778
2006-10-26,7.2047
2006-10-27,7.245
2006-10-30,7.1442
2006-10-31,7.1778
2006-11-01,7.1577
2006-11-02,7.1913
2006-11-03,7.319
2006-11-06,7.245
2006-11-07,7.2988
2006-11-08,7.2787
2006-11-09,7.2518
2006-11-10,7.2585
2006-11-13,7.2047
2006-11-14,7.2652
2006-11-15,7.2921
2006-11-16,7.3123
2006-11-17,7.3123
2006-11-20,7.245
2006-11-21,7.3593
2006-11-22,7.4063
2006-11-23,7.4265
2006-11-24,7.4668
2006-11-27,7.5072
2006-11-28,7.4803
2006-11-29,7.4937
2006-11-30,7.5676
2006-12-01,7.608
2006-12-04,7.655
2006-12-05,7.6349
2006-12-06,7.7289
2006-12-07,7.7021
2006-12-08,7.6012
2006-12-11,7.5945
2006-12-12,7.4332
2006-12-13,7.4265
2006-12-14,7.4736
2006-12-15,7.5206
2006-12-18,7.6214
2006-12-19,7.5878
2006-12-20,7.5945
2006-12-21,7.5945
2006-12-22,7.5945
2006-12-25,7.5811
2006-12-26,7.6281
2006-12-27,7.6685
2006-12-28,7.6752
2006-12-29,7.7625
2007-01-02,7.8566
2007-01-03,7.8902
2007-01-04,7.8835
2007-01-05,7.7827
2007-01-08,7.6685
2007-01-09,7.7021
2007-01-10,7.5945
2007-01-11,7.5609
2007-01-12,7.7289
2007-01-15,7.7827
2007-01-16,7.7357
2007-01-17,7.7962
2007-01-18,7.8499
2007-01-19,7.7962
2007-01-22,7.776
2007-01-23,7.7625
2007-01-24,7.8768
2007-01-25,7.897
2007-01-26,7.7558
2007-01-29,7.6819
2007-01-30,7.6819
2007-01-31,7.6214
2007-02-01,7.6281
2007-02-02,7.7155
2007-02-05,7.7021
2007-02-06,7.7693
2007-02-07,7.776
2007-02-08,7.7693
2007-02-09,7.7625
2007-02-12,7.6886
2007-02-13,7.6214
2007-02-14,7.6819
2007-02-26,7.7894
2007-02-27,7.7625
2007-03-01,7.534
2007-03-02,7.487
2007-03-03,7.44
2007-03-05,7.1846
2007-03-06,7.2585
2007-03-07,7.2988
2007-03-08,7.3862
2007-03-09,7.3593
2007-03-12,7.4332
2007-03-13,7.5004
2007-03-14,7.3862
2007-03-15,7.4937
2007-03-16,7.5072
2007-03-19,7.5273
2007-03-20,7.5475
2007-03-21,7.5609
2007-03-22,7.6483
2007-03-23,7.6214
2007-03-26,7.6752
2007-03-27,7.6483
2007-03-28,7.5609
2007-03-29,7.6012
2007-03-30,7.5878
2007-04-02,7.6214
2007-04-03,7.6416
2007-04-04,7.7625
2007-04-09,7.8163
2007-04-10,7.8096
2007-04-11,7.8634
2007-04-12,7.8298
2007-04-13,7.7424
2007-04-14,7.7625
2007-04-16,7.7962
2007-04-17,7.7222
2007-04-18,7.7491
2007-04-19,7.6281
2007-04-20,7.655
2007-04-23,7.776
2007-04-24,7.8096
2007-04-25,7.7424
2007-04-26,7.7558
2007-04-27,7.7289
2007-04-30,7.6483
2007-05-02,7.7357
2007-05-03,7.823
2007-05-04,7.9575
2007-05-07,8.0045
2007-05-08,7.9709
2007-05-09,7.9238
2007-05-10,7.9642
2007-05-11,7.8768
2007-05-14,7.897
2007-05-15,7.8163
2007-05-16,7.823
2007-05-17,7.8768
2007-05-18,7.8634
2007-05-21,8.0112
2007-05-22,8.0381
2007-05-23,8.0717
2007-05-24,8.0784
2007-05-25,7.9911
2007-05-28,7.9978
2007-05-29,8.0247
2007-05-30,7.9642
2007-05-31,8.0314
2007-06-01,8.065
2007-06-04,8.0919
2007-06-05,8.0919
2007-06-06,8.1658
2007-06-07,8.186
2007-06-08,8.1591
2007-06-11,8.1792
2007-06-12,8.2263
2007-06-13,8.2263
2007-06-14,8.3338
2007-06-15,8.4951
2007-06-20,8.764
2007-06-21,8.8446
2007-06-22,8.7908
2007-06-23,8.7303
2007-06-25,8.8916
2007-06-26,8.7841
2007-06-27,8.7371
2007-06-28,8.764
2007-06-29,8.7371
2007-07-02,8.8177
2007-07-03,8.9118
2007-07-04,8.979
2007-07-05,9.0261
2007-07-06,9.0059
2007-07-09,9.221
2007-07-10,9.2277
2007-07-11,9.1202
2007-07-12,9.1672
2007-07-13,9.2479
2007-07-16,9.2075
2007-07-17,9.221
2007-07-18,9.1672
2007-07-19,9.1605
2007-07-20,9.3016
2007-07-23,9.2546
2007-07-24,9.3755
2007-07-25,9.3755
2007-07-26,9.1941
2007-07-27,8.811
2007-07-30,8.6967
2007-07-31,8.9118
2007-08-01,8.5086
2007-08-02,8.6564
2007-08-03,8.7774
2007-08-06,8.69
2007-08-07,8.5892
2007-08-08,8.764
2007-08-09,8.8379
2007-08-10,8.6027
2007-08-13,8.5825
2007-08-14,8.6699
2007-08-15,8.354
2007-08-16,8.0112
2007-08-17,8.0179
2007-08-20,8.3809
2007-08-21,8.3002
2007-08-22,8.3943
2007-08-23,8.6027
2007-08-24,8.5354
2007-08-27,8.5758
2007-08-28,8.5825
2007-08-29,8.4682
2007-08-30,8.5758
2007-08-31,8.8177
2007-09-03,8.8446
2007-09-04,8.8312
2007-09-05,8.7371
2007-09-06,8.858
2007-09-07,8.858
2007-09-10,8.7908
2007-09-11,8.8513
2007-09-12,8.8244
2007-09-13,8.7505
2007-09-14,8.9051
2007-09-17,8.7707
2007-09-19,8.8177
2007-09-20,8.8715
2007-09-21,8.9925
2007-09-26,9.1336
2007-09-27,9.2613
2007-09-28,9.2815
2007-09-29,9.3218
2007-10-01,9.3218
2007-10-02,9.4898
2007-10-03,9.6377
2007-10-04,9.5705
2007-10-05,9.5705
2007-10-08,9.6578
2007-10-09,9.6309
2007-10-11,9.6645
2007-10-12,9.3957
2007-10-15,9.4831
2007-10-16,9.5301
2007-10-17,9.4629
2007-10-18,9.5973
2007-10-19,9.5503
2007-10-22,9.3352
2007-10-23,9.4898
2007-10-24,9.4341
2007-10-25,9.5316
2007-10-26,9.6501
2007-10-29,9.8452
2007-10-30,9.8173
2007-10-31,9.7824
2007-11-01,9.6779
2007-11-02,9.3365
2007-11-05,9.3505
2007-11-06,9.4062
2007-11-07,9.3435
2007-11-08,9.0439
2007-11-09,9.1066
2007-11-12,8.8627
2007-11-13,8.8488
2007-11-14,9.016
2007-11-15,8.9533
2007-11-16,8.7861
2007-11-19,8.7373
2007-11-20,8.7094
2007-11-21,8.5213
2007-11-22,8.5283
2007-11-23,8.4586
2007-11-26,8.6328
2007-11-27,8.5004
2007-11-28,8.4029
2007-11-29,8.5492
2007-11-30,8.6119
2007-12-03,8.6328
2007-12-04,8.7164
2007-12-05,8.7443
2007-12-06,8.7512
2007-12-07,8.8349
2007-12-10,8.6398
2007-12-11,8.6885
2007-12-12,8.5353
2007-12-13,8.1799
2007-12-14,8.1381
2007-12-17,7.9012
2007-12-18,7.9291
2007-12-19,8.152
2007-12-20,8.0127
2007-12-21,8.1869
2007-12-24,8.2426
2007-12-25,8.3053
2007-12-26,8.3123
2007-12-27,8.4865
2007-12-28,8.5004
2007-12-31,8.5631
2008-01-02,8.375
2008-01-03,8.2356
2008-01-04,8.2356
2008-01-07,7.8594
2008-01-08,7.936
2008-01-09,8.0824
2008-01-10,8.0684
2008-01-11,8.0336
2008-01-14,8.1938
2008-01-15,8.5074
2008-01-16,8.1381
2008-01-17,8.1033
2008-01-18,8.152
2008-01-21,8.0406
2008-01-22,7.4832
2008-01-23,7.4692
2008-01-24,7.6643
2008-01-25,7.8594
2008-01-28,7.6086
2008-01-29,7.6782
2008-01-30,7.6573
2008-01-31,7.6573
2008-02-01,7.8594
2008-02-12,7.6573
2008-02-13,7.6364
2008-02-14,8.0545
2008-02-15,7.9848
2008-02-18,7.9709
2008-02-19,8.0824
2008-02-20,7.9291
2008-02-21,8.159
2008-02-22,8.1938
2008-02-25,8.3611
2008-02-26,8.3889
2008-02-27,8.4586
2008-02-29,8.4795
2008-03-03,8.2426
2008-03-04,8.4586
2008-03-05,8.4865
2008-03-06,8.6816
2008-03-07,8.5562
2008-03-10,8.3053
2008-03-11,8.375
2008-03-12,8.4516
2008-03-13,8.2356
2008-03-14,8.1451
2008-03-17,7.9918
2008-03-18,8.0684
2008-03-19,8.152
2008-03-20,8.3541
2008-03-21,8.5771
2008-03-24,8.9394
2008-03-25,8.7861
2008-03-26,8.6955
2008-03-27,8.5283
2008-03-28,8.6398
2008-03-31,8.4238
2008-04-01,8.368
2008-04-02,8.6049
2008-04-03,8.5283
2008-04-07,8.6676
2008-04-08,8.584
2008-04-09,8.584
2008-04-10,8.7234
2008-04-11,8.8488
2008-04-14,8.807
2008-04-15,8.8
2008-04-16,8.9463
2008-04-17,9.009
2008-04-18,8.9742
2008-04-21,9.0021
2008-04-22,8.9742
2008-04-23,8.8836
2008-04-24,8.8418
2008-04-25,8.8488
2008-04-28,8.9394
2008-04-29,8.8488
2008-04-30,8.9045
2008-05-02,8.9463
2008-05-05,8.7721
2008-05-06,8.7861
2008-05-07,8.8627
2008-05-08,8.7373
2008-05-09,8.6746
2008-05-12,8.7373
2008-05-13,8.9045
2008-05-14,8.9394
2008-05-15,9.0648
2008-05-16,9.1136
2008-05-19,9.1484
2008-05-20,8.9185
2008-05-21,8.8349
2008-05-22,8.8418
2008-05-23,8.7025
2008-05-26,8.584
2008-05-27,8.6676
2008-05-28,8.598
2008-05-29,8.6816
2008-05-30,8.6676
2008-06-02,8.7234
2008-06-03,8.584
2008-06-04,8.6119
2008-06-05,8.7373
2008-06-06,8.7373
2008-06-09,8.5213
2008-06-10,8.3193
2008-06-11,8.3471
2008-06-12,8.1451
2008-06-13,8.1938
2008-06-16,8.2356
2008-06-17,8.2914
2008-06-18,8.3053
2008-06-19,8.1451
2008-06-20,7.9709
2008-06-23,7.9918
2008-06-24,7.9291
2008-06-25,8.0127
2008-06-26,7.95
2008-06-27,7.6991
2008-06-30,7.6643
2008-07-01,7.6504
2008-07-02,7.5668
2008-07-03,7.5528
2008-07-04,7.3299
2008-07-07,7.4622
2008-07-08,7.2044
2008-07-09,7.1696
2008-07-10,7.2044
2008-07-11,7.3717
2008-07-14,7.2741
2008-07-15,6.9536
2008-07-16,6.8979
2008-07-17,7.2741
2008-07-18,7.1069
2008-07-21,7.4901
2008-07-22,7.3717
2008-07-23,7.5668
2008-07-24,7.6155
2008-07-25,7.511
2008-07-29,7.2393
2008-07-30,7.3229
2008-07-31,7.302
2008-08-01,7.302
2008-08-04,7.3159
2008-08-05,7.1626
2008-08-06,7.4274
2008-08-07,7.3926
2008-08-08,7.6155
2008-08-11,7.7479
2008-08-12,7.741
2008-08-13,7.7131
2008-08-14,7.7688
2008-08-15,7.5807
2008-08-18,7.4344
2008-08-19,7.3717
2008-08-20,7.4413
2008-08-21,7.3229
2008-08-22,7.3438
2008-08-25,7.4832
2008-08-26,7.4204
2008-08-27,7.5389
2008-08-28,7.4832
2008-08-29,7.4762
2008-09-01,7.1696
2008-09-02,7.0512
2008-09-03,6.9676
2008-09-04,6.8268
2008-09-05,6.7697
2008-09-08,7.2393
2008-09-09,6.9188
2008-09-10,6.948
2008-09-11,6.7404
2008-09-12,6.8101
2008-09-15,6.4868
2008-09-16,6.2708
2008-09-17,6.3976
2008-09-18,6.2011
2008-09-19,6.6345
2008-09-22,6.7585
2008-09-23,6.7948
2008-09-24,6.753
2008-09-25,6.647
2008-09-26,6.4938
2008-09-30,6.2151
2008-10-01,6.3544
2008-10-02,6.2081
2008-10-03,6.2332
2008-10-06,5.9503
2008-10-07,5.9851
2008-10-08,5.6005
2008-10-09,5.6075
2008-10-13,5.4124
2008-10-14,5.79
2008-10-15,5.6535
2008-10-16,5.4556
2008-10-17,5.2981
2008-10-20,5.3427
2008-10-21,5.3121
2008-10-22,5.1267
2008-10-23,4.9484
2008-10-24,4.7756
2008-10-27,4.4448
2008-10-28,4.7534
2008-10-29,4.7534
2008-10-30,5.0857
2008-10-31,5.3958
2008-11-03,5.4179
2008-11-04,5.4106
2008-11-05,5.4342
2008-11-06,5.0547
2008-11-07,5.0783
2008-11-10,5.0281
2008-11-11,4.941
2008-11-12,4.941
2008-11-13,4.6663
2008-11-14,4.7254
2008-11-17,4.7549
2008-11-18,4.5629
2008-11-19,4.5718
2008-11-20,4.3562
2008-11-21,4.5452
2008-11-24,4.4241
2008-11-25,4.5186
2008-11-26,4.5703
2008-11-27,4.8435
2008-11-28,4.7446
2008-12-01,4.7992
2008-12-02,4.5186
2008-12-03,4.5039
2008-12-04,4.4315
2008-12-05,4.4566
2008-12-08,4.7682
2008-12-09,4.7682
2008-12-10,5.0488
2008-12-11,4.9912
2008-12-12,4.7254
2008-12-15,4.9484
2008-12-16,4.9484
2008-12-17,4.972
2008-12-18,4.9897
2008-12-19,4.9941
2008-12-22,4.8214
2008-12-23,4.6885
2008-12-24,4.6958
2008-12-25,4.7003
2008-12-26,4.7032
2008-12-29,4.6958
2008-12-30,4.8967
2008-12-31,4.8538
2009-01-05,5.0502
2009-01-06,5.0473
2009-01-07,5.1137
2009-01-08,4.7889
2009-01-09,4.7579
2009-01-10,4.7269
2009-01-12,4.7195
2009-01-13,4.8228
2009-01-14,4.7992
2009-01-15,4.5777
2009-01-16,4.6338
2009-01-17,4.6368
2009-01-19,4.656
2009-01-20,4.5334
2009-01-21,4.5039
2009-02-02,4.56
2009-02-03,4.6471
2009-02-04,4.6796
2009-02-05,4.6412
2009-02-06,4.7549
2009-02-09,4.7992
2009-02-10,4.8287
2009-02-11,4.91
2009-02-12,4.7771
2009-02-13,4.9144
2009-02-16,4.9041
2009-02-17,4.7903
2009-02-18,4.7977
2009-02-19,4.8612
2009-02-20,4.7401
2009-02-23,4.7903
2009-02-24,4.749
2009-02-25,4.8346
2009-02-26,4.8435
2009-02-27,4.8804
2009-03-02,4.715
2009-03-03,4.718
2009-03-04,4.8361
2009-03-05,4.9395
2009-03-06,4.972
2009-03-09,4.9203
2009-03-10,4.9439
2009-03-11,5.0576
2009-03-12,5.0281
2009-03-13,5.1684
2009-03-16,5.2466
2009-03-17,5.3411
2009-03-18,5.3308
2009-03-19,5.3013
2009-03-20,5.2304
2009-03-23,5.4002
2009-03-24,5.5302
2009-03-25,5.5848
2009-03-26,5.6261
2009-03-27,5.5774
2009-03-30,5.3589
2009-03-31,5.4106
2009-04-01,5.5065
2009-04-02,5.697
2009-04-03,5.7
2009-04-06,5.728
2009-04-07,5.7295
2009-04-08,5.5715
2009-04-09,5.8004
2009-04-10,5.9023
2009-04-13,5.9333
2009-04-14,5.9806
2009-04-15,5.9436
2009-04-16,6.0839
2009-04-17,5.889
2009-04-20,5.9318
2009-04-21,6.0219
2009-04-22,6.0027
2009-04-23,5.9746
2009-04-24,5.9806
2009-04-27,5.8358
2009-04-28,5.7664
2009-04-29,5.8181
2009-04-30,6.2242
2009-05-04,6.6598
2009-05-05,6.837
2009-05-06,6.8518
2009-05-07,6.837
2009-05-08,6.7676
2009-05-11,6.8223
2009-05-12,6.586
2009-05-13,6.5963
2009-05-14,6.4457
2009-05-15,6.6155
2009-05-18,6.6539
2009-05-19,6.8075
2009-05-20,6.837
2009-05-21,6.7853
2009-05-22,6.7602
2009-05-25,6.7529
2009-05-26,6.7337
2009-05-27,7.0881
2009-06-01,7.0467
2009-06-02,7.0659
2009-06-03,7.0571
2009-06-04,6.8961
2009-06-05,6.8843
2009-06-06,6.9256
